countryId,IMDb_Id
Q30,tt0102484
Q30,tt0104942
Q145,tt0102489
Q30,tt0102489
Q258,tt0102489
Q30,tt0107631
Q713750,tt094407
Q30,tt01562899
Q30,tt02469760
Q869,tt02469760
Q40,tt02469760
Q55,tt0309725
Q30,tt0858437
Q30,tt0834965
Q668,tt099429
Q16,tt03520010
Q30,tt01672131
Q30,tt0136780
Q16,tt0471094
Q30,tt0184039
Q16,tt03661196
Q16,tt01663689
Q30,tt0961088
Q16,tt0241251
Q183,tt0241251
Q30,tt0241251
Q16,tt02401147
Q30,tt02401147
Q30,tt03058618
Q30,tt03455826
Q16,tt02953240
Q16,tt03103284
Q16,tt02636814
Q30,tt01276106
Q16,tt01276106
Q16,tt02368537
Q30,tt0228711
Q30,tt0108283
Q30,tt0495023
Q16,tt0284028
Q16,tt0430457
Q16,tt04340888
Q30,tt02739524
Q30,tt0153812
Q30,tt0335163
Q30,tt0117583
Q16,tt0117583
Q30,tt0104612
Q16,tt01063336
Q30,tt01082863
Q16,tt01082863
Q16,tt0835498
Q30,tt0835498
Q16,tt0807726
Q30,tt0807726
Q16,tt01145852
Q30,tt0114376
Q183,tt0114376
Q16,tt01132288
Q17,tt02290828
Q30,tt0117995
Q30,tt01480649
Q30,tt01724982
Q30,tt01969149
Q16,tt01969149
Q30,tt01869315
Q145,tt052233
Q30,tt0180207
Q30,tt0108999
Q145,tt0248568
Q16,tt0248568
Q30,tt077735
Q30,tt0110313
Q30,tt0814365
Q145,tt0237680
Q30,tt0496306
Q30,tt0451033
Q30,tt0164962
Q30,tt02095605
Q30,tt01056101
Q145,tt01056101
Q668,tt01395054
Q8646,tt01602479
Q30,tt098237
Q30,tt02630096
Q30,tt0100774
Q145,tt0100774
Q39,tt082095
Q713750,tt082095
Q40,tt082095
Q408,tt0452644
Q414,tt0365479
Q142,tt0365479
Q55,tt0365479
Q29,tt0365479
Q30,tt01754830
Q30,tt01238293
Q794,tt0877349
Q30,tt02298304
Q39,tt0449642
Q218,tt0449642
Q30,tt01303235
Q30,tt039583
Q30,tt02391950
Q30,tt02176228
Q145,tt0800199
Q17,tt01508290
Q183,tt01406160
Q801,tt01406160
Q142,tt01406160
Q41,tt0300957
Q30,tt0100711
Q142,tt0118865
Q664,tt0118865
Q16,tt0118865
Q30,tt02120844
Q30,tt02184398
Q16,tt01842371
Q241,tt01842371
Q30,tt02289920
Q145,tt01083450
Q145,tt0100330
Q30,tt046928
Q794,tt0333645
Q30,tt082059
Q30,tt01579242
Q30,tt0493425
Q884,tt01515205
Q145,tt0403056
Q38,tt0403056
Q36,tt0403056
Q16,tt0422458
Q30,tt097990
Q30,tt0421057
Q408,tt01726796
Q30,tt01486186
Q16,tt02385195
Q30,tt01288367
Q258,tt01618421
Q30,tt02070883
Q407199,tt01090680
Q31,tt01090680
Q142,tt01090680
Q29,tt01090680
Q39,tt01090680
Q30,tt045563
Q30,tt01907743
Q30,tt094673
Q16,tt094673
Q30,tt0382579
Q30,tt050252
Q30,tt0871438
Q30,tt02405372
Q16,tt0819735
Q30,tt0819735
Q30,tt044621
Q145,tt01795050
Q30,tt044085
Q16,tt02256867
Q30,tt01507351
Q30,tt01090645
Q30,tt02328696
Q30,tt078496
Q20,tt02664080
Q142,tt0877621
Q884,tt01562437
Q30,tt01727360
Q145,tt0485061
Q30,tt02027091
Q414,tt0366544
Q142,tt0366544
Q30,tt01280725
Q30,tt065970
Q145,tt04135218
Q30,tt0194119
Q713750,tt051683
Q30,tt01258154
Q30,tt0449057
Q142,tt03687186
Q30,tt03687186
Q668,tt03341582
Q16,tt01337040
Q30,tt096981
Q884,tt0462703
Q142,tt082701
Q713750,tt082701
Q159,tt01366687
Q30,tt01366687
Q212,tt01366687
Q30,tt02357144
Q145,tt01837574
Q884,tt02468826
Q145,tt098165
Q30,tt02351098
Q31,tt0109421
Q142,tt0109421
Q30,tt01525898
Q30,tt01754750
Q145,tt093248
Q30,tt093248
Q30,tt0202856
Q30,tt01823096
Q145,tt0118686
Q30,tt0113535
Q8646,tt03511542
Q148,tt03511542
Q884,tt0473028
Q30,tt088645
Q30,tt02228000
Q30,tt01934483
Q30,tt01718765
Q16,tt02186929
Q30,tt01274589
Q142,tt079135
Q30,tt02245151
Q142,tt088200
Q145,tt088200
Q142,tt0119923
Q30,tt0102212
Q142,tt01587119
Q211,tt0466456
Q145,tt0466456
Q40,tt0466456
Q159,tt0466456
Q30,tt091106
Q30,tt04692656
Q30,tt0303151
Q30,tt0487176
Q30,tt01722638
Q884,tt01722638
Q30,tt03108584
Q142,tt02342207
Q31,tt02342207
Q30,tt02342207
Q30,tt049103
Q55,tt03171886
Q30,tt02752736
Q30,tt0259017
Q30,tt0208037
Q30,tt098089
Q16,tt0262208
Q30,tt0262208
Q30,tt0115788
Q30,tt0117190
Q142,tt0365797
Q30,tt02180168
Q30,tt0993755
Q30,tt01093374
Q30,tt01985064
Q30,tt0464086
Q408,tt01198220
Q30,tt0111539
Q145,tt02113809
Q30,tt0304636
Q183,tt01249311
Q258,tt01249311
Q30,tt088265
Q30,tt01739155
Q30,tt01541123
Q30,tt02287663
Q30,tt0156391
Q30,tt01663673
Q30,tt02387543
Q30,tt01307066
Q30,tt02231138
Q30,tt075345
Q183,tt0314226
Q30,tt0887143
Q142,tt049095
Q142,tt052338
Q29,tt01190905
Q142,tt0459437
Q668,tt055508
Q38,tt0114096
Q142,tt0114096
Q142,tt038222
Q30,tt0125015
Q30,tt075850
Q30,tt078342
Q30,tt077408
Q30,tt076478
Q30,tt0207374
Q30,tt0125430
Q30,tt071642
Q38,tt0197675
Q29,tt0197675
Q30,tt0197675
Q30,tt0132933
Q30,tt067017
Q30,tt064321
Q30,tt068313
Q928,tt068313
Q30,tt065826
Q30,tt065723
Q30,tt061412
Q30,tt064939
Q30,tt069796
Q30,tt064160
Q30,tt062973
Q30,tt061504
Q713750,tt058088
Q30,tt058088
Q30,tt052920
Q30,tt061719
Q38,tt0890885
Q142,tt0890885
Q43,tt0890885
Q183,tt03300572
Q30,tt03300572
Q30,tt02558318
Q183,tt02790236
Q40,tt02790236
Q39,tt02790236
Q33,tt0141871
Q33,tt01571730
Q30,tt0907856
Q30,tt058025
Q30,tt0450258
Q30,tt0370987
Q668,tt0497915
Q30,tt02268016
Q145,tt0272419
Q145,tt0104149
Q30,tt0104149
Q38,tt068184
Q183,tt04741170
Q1246,tt04741170
Q221,tt04741170
Q142,tt04741170
Q30,tt03270108
Q30,tt02828954
Q38,tt0101548
Q38,tt0106716
Q38,tt0117187
Q142,tt0117187
Q28,tt0117187
Q38,tt094841
Q29,tt095718
Q38,tt095718
Q142,tt095718
Q142,tt091244
Q38,tt091244
Q38,tt087310
Q142,tt087310
Q713750,tt087310
Q38,tt086372
Q142,tt086372
Q713750,tt086372
Q38,tt078963
Q142,tt078963
Q142,tt075364
Q38,tt075364
Q38,tt068868
Q142,tt068868
Q38,tt067896
Q142,tt067896
Q38,tt063042
Q142,tt063042
Q38,tt059535
Q142,tt059535
Q38,tt059851
Q142,tt059851
Q38,tt059428
Q142,tt059428
Q38,tt057006
Q142,tt057006
Q38,tt057532
Q142,tt057532
Q38,tt055028
Q142,tt055028
Q29,tt053724
Q29,tt096877
Q142,tt096877
Q30,tt01560720
Q30,tt02091343
Q30,tt01615902
Q16,tt0104236
Q30,tt0104236
Q30,tt087694
Q30,tt01675163
Q30,tt065858
Q30,tt0116224
Q30,tt0102537
Q30,tt026003
Q30,tt0104365
Q30,tt076747
Q30,tt02317171
Q30,tt0138444
Q30,tt01262406
Q30,tt02704578
Q30,tt0472576
Q29,tt03902698
Q30,tt01967669
Q30,tt056349
Q30,tt02585548
Q30,tt078144
Q145,tt0131349
Q30,tt095726
Q408,tt0107702
Q30,tt01455807
Q30,tt0186549
Q16,tt0156859
Q30,tt0156859
Q38,tt01612782
Q30,tt01612782
Q16,tt0371835
Q30,tt02356500
Q30,tt0218121
Q30,tt0117794
Q16,tt0117794
Q30,tt03576038
Q22502,tt03576038
Q148,tt03576038
Q145,tt03267194
Q30,tt03267194
Q668,tt03267194
Q183,tt0787500
Q40,tt0787500
Q30,tt0787500
Q145,tt01703231
Q30,tt03243216
Q38,tt0112674
Q145,tt01288589
Q27,tt01288589
Q145,tt01727816
Q30,tt0107890
Q30,tt02014225
Q869,tt01258124
Q30,tt01258124
Q38,tt085366
Q30,tt0276607
Q145,tt0105527
Q17,tt0105527
Q145,tt097707
Q38,tt097707
Q30,tt0826752
Q30,tt079159
Q145,tt0205936
Q30,tt02261547
Q30,tt0116703
Q29,tt01249363
Q30,tt01072437
Q142,tt01130993
Q38,tt01130993
Q16,tt0386669
Q145,tt0386669
Q142,tt0386669
Q408,tt0107046
Q30,tt095663
Q30,tt02010976
Q38,tt03301196
Q30,tt01763288
Q30,tt01294160
Q30,tt02630300
Q30,tt082134
Q30,tt059252
Q30,tt02153981
Q38,tt01699128
Q30,tt02009406
Q30,tt071481
Q30,tt0884038
Q30,tt076811
Q145,tt03040964
Q30,tt03040964
Q664,tt03040964
Q142,tt03040964
Q16,tt03040964
Q668,tt03040964
Q17,tt03819668
Q30,tt077669
Q30,tt074475
Q145,tt067104
Q30,tt062829
Q38,tt0167479
Q38,tt072644
Q38,tt069272
Q38,tt0157360
Q38,tt059728
Q142,tt059728
Q79,tt059728
Q30,tt041858
Q30,tt01137470
Q145,tt01137470
Q159,tt01087832
Q30,tt0487037
Q218,tt0487037
Q884,tt0929261
Q30,tt0465537
Q16,tt0476293
Q30,tt0369360
Q668,tt02979920
Q30,tt051349
Q20,tt01617145
Q142,tt01617145
Q30,tt01729615
Q29,tt077225
Q96,tt077225
Q38,tt077225
Q38,tt070026
Q29,tt070026
Q38,tt067526
Q29,tt067526
Q30,tt0105573
Q30,tt0122247
Q38,tt069794
Q38,tt069547
Q29,tt069547
Q30,tt01201135
Q408,tt01337682
Q145,tt0117077
Q30,tt0113678
Q16,tt089409
Q30,tt089409
Q30,tt02388759
Q30,tt01415256
Q30,tt0425483
Q30,tt0118827
Q664,tt0138529
Q30,tt01995477
Q30,tt0483796
Q30,tt01403249
Q30,tt071400
Q142,tt0100725
Q30,tt0100725
Q30,tt0823174
Q30,tt01592265
Q30,tt0199744
Q96,tt0199744
Q30,tt0795403
Q30,tt01825806
Q408,tt02146834
Q142,tt0108135
Q55,tt0108135
Q145,tt0108135
Q30,tt0108135
Q183,tt0325056
Q16,tt0207333
Q30,tt0151331
Q16,tt0981286
Q16,tt01543566
Q30,tt0246834
Q16,tt01307897
Q30,tt01942972
Q16,tt01331126
Q16,tt03213222
Q16,tt0411377
Q30,tt0411377
Q17,tt01303232
Q148,tt04056808
Q33,tt0847759
Q159,tt0847759
Q145,tt01638355
Q30,tt01638355
Q145,tt03470838
Q30,tt03470838
Q145,tt01344337
Q30,tt02401215
Q30,tt0179757
Q30,tt080081
Q30,tt02040367
Q739,tt098521
Q30,tt098521
Q30,tt0102882
Q30,tt01242544
Q145,tt0313608
Q30,tt01951176
Q31,tt01703919
Q30,tt01305618
Q30,tt0223856
Q30,tt02011300
Q16,tt0110898
Q183,tt0844474
Q30,tt0926758
Q30,tt01586525
Q30,tt0416041
Q30,tt043651
Q39,tt01210355
Q28,tt01210355
Q30,tt04324302
Q928,tt072115
Q30,tt072115
Q30,tt0818602
Q16,tt0818602
Q419,tt01652361
Q30,tt01652361
Q16,tt01335977
Q30,tt01335977
Q30,tt0487958
Q30,tt094827
Q16,tt02338062
Q30,tt0111431
Q30,tt01365598
Q30,tt072172
Q713750,tt0100633
Q145,tt077450
Q30,tt0451106
Q30,tt01145152
Q30,tt02298186
Q30,tt0163318
Q16,tt0113272
Q30,tt0113272
Q30,tt0758757
Q30,tt01001333
Q145,tt02140429
Q30,tt0118730
Q16,tt01331300
Q30,tt072260
Q30,tt0116646
Q30,tt01670269
Q30,tt02327541
Q145,tt01390397
Q30,tt01988805
Q148,tt02505376
Q30,tt02505376
Q145,tt01791681
Q30,tt01791681
Q30,tt02140423
Q30,tt03228754
Q30,tt02375671
Q30,tt03799088
Q30,tt01977892
Q183,tt02822400
Q30,tt03339674
Q30,tt03895884
Q30,tt03094252
Q30,tt03488710
Q30,tt04172430
Q233,tt04172430
Q1028,tt04172430
Q30,tt02106651
Q28,tt02106651
Q142,tt03098306
Q38,tt0198769
Q38,tt075109
Q38,tt062347
Q142,tt062347
Q142,tt0108480
Q39,tt0108480
Q30,tt03137764
Q668,tt0294264
Q142,tt02098628
Q30,tt052606
Q30,tt076127
Q145,tt0276053
Q145,tt066886
Q29,tt066886
Q30,tt087022
Q55,tt077965
Q30,tt097076
Q30,tt0763847
Q30,tt03121332
Q30,tt04437046
Q30,tt01645109
Q30,tt0140454
Q30,tt0103878
Q30,tt082098
Q30,tt01591505
Q145,tt01673419
Q30,tt02040470
Q145,tt0243604
Q801,tt0104131
Q30,tt0104131
Q142,tt0133314
Q30,tt0106461
Q142,tt01566948
Q38,tt01753476
Q38,tt01756415
Q38,tt01002536
Q38,tt01261055
Q38,tt01548559
Q145,tt03293250
Q38,tt01904929
Q39,tt01904929
Q142,tt01904929
Q38,tt02550838
Q38,tt01724553
Q38,tt01964795
Q38,tt01082007
Q38,tt02006781
Q38,tt02076251
Q38,tt01065305
Q38,tt01371700
Q30,tt0287128
Q38,tt01680099
Q38,tt01866205
Q142,tt01715356
Q30,tt01193126
Q38,tt01261056
Q38,tt0415006
Q38,tt01698566
Q38,tt02299792
Q38,tt01521090
Q142,tt01521090
Q183,tt01521090
Q38,tt02226407
Q38,tt02290789
Q38,tt02370096
Q142,tt02370096
Q38,tt01680095
Q38,tt02473532
Q38,tt01951299
Q142,tt01951299
Q38,tt02302531
Q39,tt02302531
Q142,tt02302531
Q38,tt02767948
Q30,tt01067777
Q38,tt02447934
Q38,tt02997896
Q142,tt02997896
Q38,tt01523493
Q38,tt03438354
Q38,tt03485114
Q183,tt02401715
Q38,tt02401715
Q155,tt01054677
Q38,tt03296204
Q38,tt03078718
Q215,tt03078718
Q142,tt03078718
Q142,tt02234543
Q38,tt03254706
Q38,tt01365490
Q142,tt01365490
Q38,tt02385784
Q38,tt02418510
Q142,tt02418510
Q16,tt02390283
Q38,tt02390283
Q878,tt02390283
Q38,tt04065308
Q145,tt01029364
Q38,tt0402912
Q38,tt0418259
Q38,tt01351672
Q38,tt0114368
Q142,tt0114368
Q38,tt0102693
Q142,tt0102693
Q38,tt0382804
Q38,tt0474917
Q38,tt01075114
Q38,tt01031218
Q38,tt01320297
Q38,tt01217631
Q38,tt01188988
Q142,tt01188988
Q38,tt01409836
Q30,tt0114654
Q38,tt01680110
Q38,tt01582207
Q142,tt01582207
Q38,tt01821597
Q38,tt083655
Q713750,tt083655
Q16,tt0134912
Q30,tt0134912
Q30,tt01169133
Q30,tt096445
Q55,tt0820872
Q30,tt02515656
Q30,tt098614
Q30,tt090186
Q30,tt01160317
Q30,tt02443022
Q30,tt01974393
Q30,tt0116003
Q183,tt0116003
Q30,tt0114397
Q30,tt0112515
Q30,tt0167793
Q145,tt01822203
Q30,tt02796678
Q16,tt0112815
Q183,tt0112815
Q16,tt0139630
Q30,tt0139630
Q30,tt01254368
Q30,tt078228
Q16,tt01808477
Q30,tt0972855
Q30,tt01794801
Q30,tt0288203
Q30,tt01863203
Q30,tt0120353
Q30,tt03027188
Q30,tt01744760
Q30,tt0871865
Q30,tt0109503
Q16,tt0119084
Q30,tt0119084
Q30,tt02292182
Q30,tt0107117
Q30,tt0119984
Q30,tt0164545
Q30,tt0120871
Q30,tt0109136
Q219,tt04497416
Q30,tt04497416
Q30,tt02821314
Q804,tt02821314
Q17,tt02821314
Q16,tt02821314
Q142,tt0478719
Q30,tt02309260
Q30,tt01980185
Q30,tt0238137
Q16,tt0238137
Q142,tt0460832
Q183,tt0460832
Q813,tt0460832
Q159,tt0460832
Q30,tt0762085
Q38,tt070109
Q142,tt070109
Q16,tt03347518
Q30,tt03347518
Q17,tt02808986
Q30,tt029899
Q22502,tt091360
Q16,tt03148890
Q30,tt075347
Q148,tt0109235
Q8646,tt0109235
Q30,tt0491159
Q30,tt0145938
Q30,tt03569374
Q38,tt02184227
Q142,tt02184227
Q16,tt01393009
Q16,tt02530756
Q16,tt02782868
Q30,tt0968311
Q16,tt01954931
Q30,tt02082289
Q16,tt02082289
Q16,tt01332033
Q16,tt01109600
Q30,tt01601463
Q30,tt0203940
Q30,tt0359774
Q38,tt01529233
Q16,tt01245735
Q843,tt01821700
Q843,tt01068956
Q16,tt01031224
Q38,tt0169543
Q30,tt0483631
Q142,tt01634334
Q298,tt03611354
Q414,tt03611354
Q30,tt03689498
Q17,tt03689498
Q30,tt059630
Q30,tt037494
Q30,tt052545
Q30,tt050204
Q145,tt04598848
Q30,tt033608
Q30,tt045822
Q30,tt076106
Q30,tt0162984
Q30,tt030225
Q29,tt064343
Q30,tt064343
Q30,tt01412699
Q30,tt090311
Q30,tt02544472
Q30,tt01124041
Q30,tt01419989
Q30,tt088961
Q30,tt01704147
Q30,tt02219210
Q30,tt01540005
Q30,tt01801063
Q145,tt02175669
Q30,tt01185235
Q30,tt0117165
Q145,tt0117165
Q30,tt02056663
Q30,tt02787874
Q30,tt0482602
Q30,tt0118908
Q30,tt0914363
Q30,tt097837
Q96,tt01386492
Q145,tt0340655
Q16,tt0340655
Q30,tt02235515
Q30,tt01891770
Q30,tt01196595
Q145,tt01320296
Q183,tt01977087
Q30,tt01977087
Q30,tt04126340
Q30,tt047192
Q408,tt03030970
Q668,tt03142688
Q145,tt042265
Q30,tt02753778
Q30,tt065884
Q16,tt0116048
Q30,tt047148
Q30,tt048314
Q30,tt060646
Q142,tt0814691
Q30,tt047406
Q30,tt043973
Q30,tt0167117
Q30,tt02657138
Q30,tt058626
Q145,tt02262175
Q30,tt086399
Q145,tt048680
Q145,tt0120013
Q142,tt0120013
Q30,tt0120013
Q30,tt076789
Q30,tt094087
Q30,tt088211
Q30,tt026113
Q142,tt01850394
Q16,tt0129062
Q35,tt01202522
Q29,tt0281870
Q414,tt0281870
Q30,tt01103262
Q145,tt052863
Q30,tt017103
Q408,tt0461989
Q96,tt0161777
Q29,tt070774
Q142,tt070774
Q43,tt0827503
Q30,tt0363891
Q145,tt0188143
Q16,tt089811
Q145,tt062292
Q30,tt0108339
Q30,tt041983
Q794,tt03269074
Q30,tt0224626
Q142,tt02851314
Q38,tt02851314
Q16,tt0125308
Q30,tt070828
Q30,tt038199
Q55,tt0986225
Q159,tt0986225
Q31,tt0986225
Q17,tt02980736
Q30,tt01868030
Q29,tt01868030
Q30,tt02415710
Q16,tt02415710
Q30,tt0800191
Q30,tt04717798
Q30,tt075419
Q30,tt04296254
Q30,tt0376098
Q41,tt055950
Q30,tt0100324
Q17,tt0382868
Q30,tt01172063
Q30,tt01964777
Q30,tt01776033
Q30,tt0823651
Q30,tt0324071
Q30,tt01865545
Q30,tt01701218
Q30,tt01390404
Q16,tt0217086
Q30,tt0217086
Q30,tt0455948
Q30,tt01336621
Q30,tt0284907
Q30,tt02325014
Q30,tt04278806
Q30,tt01714828
Q30,tt0882755
Q30,tt01798148
Q30,tt02072029
Q30,tt0289605
Q16,tt0289605
Q16,tt0386060
Q30,tt01987028
Q30,tt0386534
Q30,tt0100156
Q36,tt0488027
Q36,tt02095008
Q36,tt01808360
Q36,tt02807624
Q30,tt096465
Q38,tt082364
Q713750,tt082364
Q142,tt082364
Q142,tt0105572
Q30,tt0105572
Q142,tt04048050
Q713750,tt077427
Q30,tt02402101
Q145,tt02402101
Q142,tt02402101
Q928,tt0929742
Q30,tt0469111
Q142,tt0253225
Q142,tt079063
Q38,tt079063
Q713750,tt079063
Q142,tt0233709
Q142,tt094709
Q39,tt094709
Q30,tt0131596
Q884,tt01989712
Q30,tt0101520
Q142,tt0107259
Q142,tt0107260
Q142,tt0113273
Q39,tt0113273
Q142,tt088344
Q96,tt088344
Q30,tt02624412
Q96,tt02624412
Q30,tt01493942
Q30,tt01738398
Q30,tt02193456
Q142,tt03966404
Q183,tt03966404
Q43,tt03966404
Q846,tt03966404
Q142,tt03882000
Q142,tt056302
Q38,tt056302
Q17,tt01305678
Q17,tt0110845
Q668,tt02877108
Q668,tt0458050
Q30,tt02073510
Q148,tt02073510
Q664,tt02073510
Q96,tt02073510
Q159,tt02073510
Q34,tt0201545
Q30,tt01907639
Q30,tt067792
Q668,tt03863552
Q668,tt02152896
Q668,tt04786638
Q668,tt04328798
Q668,tt01483820
Q38,tt0183460
Q38,tt084151
Q29,tt061458
Q38,tt061458
Q38,tt066105
Q29,tt066105
Q142,tt066277
Q38,tt066277
Q38,tt067434
Q29,tt067434
Q38,tt075377
Q38,tt076653
Q15180,tt0171819
Q668,tt02140465
Q30,tt095379
Q38,tt0204908
Q265,tt0204908
Q142,tt0204908
Q16,tt0310279
Q16,tt03063462
Q17,tt0134749
Q16,tt0131484
Q30,tt0131484
Q16,tt0120380
Q30,tt0452703
Q36,tt0486020
Q408,tt076780
Q30,tt02546764
Q30,tt054627
Q30,tt01859603
Q30,tt01710900
Q30,tt073758
Q38,tt097874
Q30,tt01312222
Q30,tt01748051
Q30,tt0105597
Q30,tt0236126
Q96,tt088292
Q30,tt088292
Q30,tt0472186
Q35,tt0951259
Q30,tt0951259
Q30,tt01978428
Q30,tt02375443
Q30,tt0451200
Q30,tt01185596
Q30,tt097230
Q30,tt093088
Q96,tt093088
Q30,tt01670392
Q30,tt0106698
Q30,tt0955381
Q408,tt0955381
Q16,tt02498626
Q16,tt0265944
Q30,tt04026562
Q30,tt01023344
Q30,tt01737795
Q16,tt03450134
Q30,tt03367686
Q30,tt03312936
Q145,tt03029476
Q30,tt03384870
Q38,tt03610576
Q30,tt02274604
Q145,tt03317562
Q884,tt0104530
Q30,tt0104530
Q16,tt03654972
Q30,tt03654972
Q30,tt0143213
Q30,tt01067071
Q30,tt0758796
Q30,tt0498358
Q30,tt0101464
Q30,tt01493798
Q16,tt01198333
Q30,tt02056757
Q16,tt0108360
Q30,tt0108360
Q30,tt01810710
Q30,tt02330458
Q30,tt01565441
Q30,tt01844635
Q36,tt0805580
Q145,tt03137546
Q8646,tt01663202
Q22502,tt01663202
Q30,tt01663202
Q30,tt046269
Q30,tt065401
Q30,tt0128326
Q30,tt064415
Q30,tt067488
Q30,tt02711672
Q801,tt02711672
Q810,tt02711672
Q30,tt018397
Q38,tt01249306
Q38,tt0951279
Q38,tt0483206
Q38,tt01650404
Q38,tt01288637
Q142,tt01591123
Q30,tt0117450
Q30,tt03715320
Q38,tt03278330
Q142,tt03278330
Q145,tt03278330
Q145,tt03620860
Q30,tt03620860
Q30,tt04840666
Q30,tt04262142
Q30,tt085892
Q30,tt01418912
Q38,tt02078613
Q16,tt01117598
Q30,tt01129390
Q30,tt0918558
Q30,tt01414352
Q30,tt0478135
Q30,tt01247400
Q30,tt01077236
Q30,tt01826689
Q30,tt02088923
Q30,tt01781947
Q30,tt01839414
Q145,tt0103927
Q30,tt01558256
Q30,tt01131742
Q30,tt01640220
Q30,tt0447448
Q30,tt01975205
Q29,tt01981617
Q30,tt0889181
Q16,tt0889181
Q30,tt01814876
Q30,tt0439532
Q30,tt01092275
Q145,tt0183306
Q843,tt0183306
Q668,tt0183306
Q30,tt065424
Q38,tt02990836
Q884,tt01193460
Q869,tt0444759
Q30,tt03104062
Q36,tt04329800
Q36,tt02393787
Q17,tt0923779
Q183,tt0498525
Q183,tt01428436
Q40,tt01428436
Q17,tt0904049
Q142,tt073196
Q142,tt065000
Q17,tt0451010
Q17,tt0978797
Q884,tt0978797
Q30,tt074236
Q145,tt03204734
Q30,tt0485857
Q30,tt01738366
Q30,tt02401789
Q30,tt02056520
Q30,tt01877688
Q30,tt02294619
Q30,tt01506459
Q30,tt01394211
Q30,tt01883217
Q884,tt02082180
Q30,tt01430620
Q8646,tt088107
Q30,tt02318268
Q30,tt01791576
Q30,tt0105173
Q30,tt0780625
Q27,tt01451632
Q55,tt01451632
Q30,tt03243464
Q30,tt01746242
Q16,tt01821617
Q668,tt02631186
Q142,tt02375791
Q17,tt01000095
Q30,tt02231251
Q30,tt0127045
Q30,tt03076106
Q30,tt02321269
Q142,tt03526408
Q31,tt03526408
Q145,tt02147521
Q16,tt02649194
Q8646,tt0322232
Q145,tt02966760
Q145,tt03062976
Q30,tt03062976
Q668,tt01501298
Q298,tt076247
Q414,tt01920996
Q43,tt0263438
Q17,tt01666700
Q43,tt0261739
Q20,tt02723576
Q30,tt02723576
Q30,tt03162938
Q79,tt03461252
Q183,tt03411432
Q31,tt03411432
Q32,tt03411432
Q27,tt03411432
Q30,tt03411432
Q8646,tt01798684
Q30,tt01798684
Q30,tt03397884
Q96,tt03397884
Q8646,tt03397884
Q8646,tt0103292
Q183,tt02664258
Q30,tt04819458
Q30,tt01727596
Q40,tt03086442
Q30,tt01009019
Q30,tt0861772
Q30,tt01590764
Q30,tt0490075
Q30,tt02594428
Q30,tt01308144
Q30,tt01918924
Q30,tt0288324
Q30,tt0799942
Q30,tt01949583
Q30,tt0248169
Q30,tt0120498
Q30,tt0298454
Q30,tt0168156
Q30,tt0284108
Q34,tt01491603
Q30,tt02276258
Q30,tt02402701
Q211,tt01764497
Q189,tt01764497
Q30,tt02120025
Q16,tt02974454
Q30,tt01446682
Q30,tt070189
Q142,tt02191765
Q31,tt02191765
Q30,tt03779300
Q30,tt02134170
Q30,tt03639176
Q145,tt03149038
Q30,tt02251281
Q38,tt070642
Q36704,tt070642
Q30,tt070642
Q145,tt065709
Q878,tt01770672
Q145,tt01970039
Q30,tt04180650
Q145,tt098190
Q145,tt085560
Q664,tt0800026
Q30,tt0800026
Q30,tt02170667
Q30,tt0443465
Q30,tt069084
Q189,tt01634524
Q29,tt01444680
Q145,tt044378
Q30,tt03518012
Q30,tt04060576
Q30,tt03292154
Q155,tt059163
Q30,tt04157510
Q668,tt04157510
Q8646,tt0100014
Q16,tt01754736
Q30,tt01754736
Q30,tt03369676
Q30,tt02358456
Q30,tt03430042
Q30,tt0938706
Q38,tt043533
Q30,tt069816
Q30,tt04184878
Q30,tt0278723
Q16,tt0352851
Q31,tt02614860
Q38,tt02614860
Q30,tt02873214
Q16,tt03969972
Q30,tt03969972
Q739,tt01157631
Q30,tt02233170
Q30,tt0108154
Q145,tt02371315
Q142,tt01730697
Q31,tt01730697
Q142,tt0202055
Q668,tt0202055
Q183,tt0202055
Q30,tt031440
Q142,tt0884335
Q183,tt0417844
Q142,tt02129887
Q29,tt03538766
Q408,tt03317874
Q8646,tt0102562
Q8646,tt0117575
Q41,tt0420133
Q41,tt01649328
Q41,tt03526706
Q183,tt03526706
Q41,tt02386140
Q41,tt0269876
Q30,tt0269876
Q41,tt01808659
Q145,tt02401878
Q30,tt02401878
Q183,tt04005402
Q142,tt04005402
Q32,tt04005402
Q145,tt04005402
Q30,tt04005402
Q17,tt03017864
Q17,tt03579524
Q17,tt04016942
Q183,tt02334779
Q668,tt02334779
Q55,tt02334779
Q142,tt02334779
Q16,tt01691149
Q142,tt059831
Q38,tt059831
Q30,tt03544048
Q142,tt03544048
Q30,tt013597
Q30,tt0995055
Q38,tt0173870
Q183,tt01717153
Q30,tt068562
Q8646,tt0457004
Q148,tt03906444
Q148,tt03043630
Q148,tt03086582
Q148,tt03861006
Q668,tt0109732
Q148,tt04074958
Q148,tt03896016
Q8646,tt01929433
Q30,tt02194748
Q30,tt080007
Q96,tt075620
Q30,tt075620
Q35,tt0100531
Q34,tt0100531
Q142,tt03667648
Q30,tt01725986
Q145,tt01725986
Q30,tt02649274
Q30,tt061203
Q38,tt02542502
Q38,tt068258
Q38,tt0200108
Q38,tt065489
Q262,tt065489
Q38,tt064859
Q38,tt0108077
Q38,tt01272014
Q38,tt01233578
Q38,tt0221115
Q38,tt0205924
