movieId,genreId
133927,Q188473
133927,Q319221
133927,Q1200678
133929,Q959790
133931,Q188473
133931,Q959790
133931,Q130232
133933,Q188473
133933,Q157443
133933,Q2484376
133935,Q188473
133935,Q319221
133935,Q157443
133939,Q157443
133939,Q1054574
133941,Q188473
133941,Q471839
133941,Q2484376
133943,(no genres listed)
133945,Q93204
133947,Q2484376
133949,Q157443
133949,Q130232
133949,Q2484376
133951,Q130232
133953,(no genres listed)
133955,Q157443
133957,Q157443
133959,Q188473
133959,Q157443
133959,Q130232
133959,Q1054574
133961,Q319221
133961,Q2143665
133961,Q157394
133964,Q93204
133966,(no genres listed)
133968,Q157443
133968,Q1054574
133970,Q188473
133970,Q172980
133974,Q130232
133976,Q200092
133976,Q1200678
133976,Q2484376
133980,Q2143665
133982,Q188473
133982,Q130232
133982,Q2484376
133984,(no genres listed)
133986,Q130232
133988,Q2143665
133988,Q157443
133988,Q130232
133988,Q157394
133990,Q200092
133990,Q2484376
133992,(no genres listed)
133994,Q157443
133994,Q1054574
133998,Q130232
133998,Q172980
134000,Q130232
134002,(no genres listed)
134004,Q157443
134004,Q1054574
134006,Q130232
134009,(no genres listed)
134013,Q130232
134013,Q200092
134013,Q1200678
134013,Q2484376
134017,Q130232
134017,Q1054574
134021,Q157443
134021,Q130232
134021,Q1054574
134027,Q130232
134027,Q157394
134027,Q200092
134029,Q188473
134029,Q319221
134029,Q130232
134031,Q188473
134031,Q2484376
134033,Q2484376
134035,Q130232
134035,Q2484376
134037,(no genres listed)
134039,Q157443
134039,Q1054574
134057,(no genres listed)
134059,Q157443
134059,Q172980
134061,Q188473
134061,Q130232
134061,Q369747
134063,(no genres listed)
134065,(no genres listed)
134069,Q188473
134069,Q471839
134085,Q157443
134085,Q130232
134085,Q1054574
134093,Q157443
134093,Q130232
134093,Q1200678
134095,Q202866
134095,Q130232
134097,(no genres listed)
134099,Q202866
134099,Q130232
134101,Q130232
134103,Q130232
134105,Q157443
134105,Q130232
134107,(no genres listed)
134109,Q157443
134111,Q130232
134115,Q130232
134117,Q188473
134117,Q471839
134120,Q1200678
134120,Q2484376
134122,Q471839
134124,Q200092
134124,Q471839
134126,Q959790
134126,Q130232
134126,Q2484376
134128,Q93204
134130,Q319221
134130,Q130232
134130,Q471839
134132,Q200092
134134,Q188473
134134,Q2484376
134142,(no genres listed)
134146,Q130232
134150,Q959790
134150,Q130232
134152,Q319221
134152,Q2143665
134154,Q130232
134154,Q200092
134154,Q2484376
134156,Q93204
134158,Q2484376
134160,Q130232
134162,Q188473
134162,Q200092
134162,Q471839
134162,Q2484376
134164,Q200092
134164,Q471839
134166,Q93204
134168,Q93204
134170,Q188473
134170,Q157443
134170,Q157394
134170,Q471839
134172,Q130232
134174,Q93204
134174,Q369747
134178,Q959790
134178,Q2484376
134180,Q188473
134180,Q130232
134182,Q188473
134182,Q1054574
134182,Q2484376
134184,Q157443
134186,Q130232
134186,Q1054574
134188,Q188473
134188,Q959790
134188,Q2484376
134196,Q130232
134196,Q1054574
134202,Q93204
134204,Q188473
134204,Q959790
134204,Q2484376
134206,Q2484376
134208,Q130232
134208,Q1054574
134210,Q188473
134210,Q130232
134212,Q130232
134212,Q2484376
134214,Q130232
134216,(no genres listed)
134218,Q959790
134220,(no genres listed)
134222,Q130232
134224,(no genres listed)
134226,Q130232
134228,Q157443
134230,Q157443
134230,Q130232
134230,Q1054574
134232,Q188473
134232,Q130232
134234,Q188473
134234,Q130232
134236,Q130232
134238,Q959790
134238,Q130232
134238,Q1054574
134240,(no genres listed)
134244,Q93204
134246,Q188473
134246,Q2484376
134248,Q93204
134256,(no genres listed)
134260,Q959790
134260,Q1200678
134260,Q2484376
134262,Q188473
134262,Q369747
134264,Q200092
134266,(no genres listed)
134268,Q2484376
134274,Q188473
134274,Q319221
134276,Q2484376
134278,Q188473
134278,Q2484376
134280,(no genres listed)
134282,Q188473
134282,Q157443
134284,(no genres listed)
134286,Q130232
134290,Q200092
134292,Q130232
134292,Q200092
134294,(no genres listed)
134296,(no genres listed)
134298,Q200092
134302,Q130232
134304,Q157443
134304,Q130232
134306,Q157443
134306,Q200092
134306,Q1200678
134306,Q2484376
134308,Q130232
134310,Q130232
134312,(no genres listed)
134320,Q130232
134322,Q130232
134326,Q157443
134328,(no genres listed)
134330,(no genres listed)
134332,Q157443
134332,Q200092
134332,Q2484376
134334,Q157443
134336,Q188473
134336,Q130232
134336,Q2484376
134338,Q188473
134338,Q319221
134338,Q130232
134340,(no genres listed)
134342,Q188473
134342,Q130232
134344,Q157443
134344,Q130232
134344,Q1054574
134346,(no genres listed)
134348,Q188473
134350,Q1200678
134350,Q2484376
134352,Q188473
134352,Q130232
134352,Q1054574
134354,Q188473
134354,Q130232
134356,(no genres listed)
134358,Q157394
134358,Q200092
134360,Q130232
134362,Q200092
134366,Q157443
134366,Q130232
134366,Q157394
134368,Q188473
134368,Q157443
134368,Q959790
134370,Q1054574
134372,Q130232
134372,Q2484376
134374,Q319221
134374,Q202866
134374,Q2143665
134374,Q157394
134376,Q2143665
134376,Q157394
134378,Q157443
134378,Q130232
134381,Q130232
134385,Q130232
134387,Q157443
134387,Q130232
134391,Q172980
134393,Q157443
134393,Q1054574
134395,Q157443
134395,Q130232
134398,Q959790
134398,Q2484376
134402,Q2484376
134405,(no genres listed)
134407,(no genres listed)
134409,Q157443
134411,(no genres listed)
134413,(no genres listed)
134415,(no genres listed)
134423,Q157443
134425,(no genres listed)
134427,Q157443
134429,(no genres listed)
134433,(no genres listed)
134437,Q157443
134443,Q157443
134445,Q157443
134447,Q157443
134449,Q157443
134451,Q157443
134453,Q157443
134453,Q1054574
134455,Q157443
134463,Q2143665
134463,Q130232
134465,Q157443
134467,Q157443
134469,Q157443
134471,Q157443
134473,Q157443
134475,(no genres listed)
134479,Q157443
134485,(no genres listed)
134487,Q157443
134487,Q130232
134491,(no genres listed)
134495,(no genres listed)
134497,(no genres listed)
134499,Q200092
134501,(no genres listed)
134503,(no genres listed)
134505,Q130232
134505,Q369747
134507,(no genres listed)
134509,Q200092
134511,Q157443
134511,Q200092
134513,Q2143665
134513,Q157443
134513,Q959790
134515,Q319221
134515,Q959790
134515,Q130232
134517,Q200092
134517,Q471839
134519,Q157443
134521,Q130232
134524,Q93204
134526,Q319221
134526,Q202866
134528,Q157443
134528,Q130232
134528,Q1054574
134530,Q202866
134530,Q157443
134530,Q1054574
134530,Q471839
134532,Q130232
134532,Q1054574
134534,Q157443
134534,Q157394
134536,Q130232
134536,Q2484376
134538,Q130232
134538,Q369747
134540,Q130232
134540,Q1054574
134542,(no genres listed)
134549,Q130232
134551,Q130232
134553,Q157443
134555,Q157443
134557,Q157443
134557,Q959790
134557,Q1054574
134559,Q157443
134563,Q157443
134565,Q157443
134567,Q157443
134567,Q1054574
134569,Q157443
134571,(no genres listed)
134573,Q157443
134573,Q93204
134575,Q157443
134575,Q959790
134575,Q1054574
134577,Q188473
134577,Q130232
134579,Q130232
134581,Q93204
134583,Q157443
134583,Q93204
134585,Q130232
134587,Q130232
134591,(no genres listed)
134593,Q188473
134595,(no genres listed)
134597,Q188473
134597,Q959790
134597,Q130232
134601,Q93204
134603,Q130232
134607,Q157443
134611,Q157443
134611,Q130232
134613,Q157443
134613,Q130232
134619,Q202866
134619,Q157443
134623,Q202866
134625,Q188473
134625,Q172980
134627,(no genres listed)
134629,Q188473
134629,Q471839
134629,Q369747
134631,Q157443
134631,Q130232
134631,Q1054574
134633,Q2143665
134635,Q130232
134637,Q2143665
134637,Q157443
134639,Q319221
134639,Q2143665
134639,Q157443
134641,Q130232
134641,Q1054574
134643,Q188473
134643,Q319221
134643,Q157394
134645,Q2143665
134645,Q157443
134645,Q157394
134647,Q2143665
134647,Q157394
134649,Q2484376
134651,Q188473
134653,Q2143665
134653,Q157443
134653,Q130232
134655,(no genres listed)
134657,Q157443
134659,Q157443
134659,Q471839
134661,Q130232
134661,Q1054574
134664,Q2484376
134666,Q2143665
134666,Q157394
134668,Q2143665
134668,Q130232
134671,Q130232
134671,Q369747
134673,Q319221
134676,Q188473
134676,Q319221
134676,Q130232
134678,Q319221
134678,Q2143665
134680,Q157443
134680,Q130232
134682,Q188473
134684,Q188473
134684,Q1054574
134684,Q172980
134687,Q157443
134689,Q157443
134693,Q188473
134693,Q130232
134693,Q1054574
134695,Q157443
134695,Q130232
134700,Q130232
134702,Q959790
134702,Q2484376
134704,Q157443
134706,Q157443
134708,Q157443
134714,Q188473
134714,Q130232
134714,Q2484376
134720,Q959790
134720,Q1200678
134720,Q2484376
134722,Q959790
134722,Q2484376
134724,Q471839
134726,Q130232
134726,Q369747
134728,Q157443
134728,Q1054574
134730,Q157443
134730,Q130232
134730,Q1054574
134732,Q319221
134740,Q157443
134740,Q1054574
134743,Q2484376
134745,Q959790
134745,Q130232
134745,Q1200678
134745,Q2484376
134747,Q959790
134747,Q130232
134747,Q1200678
134747,Q1054574
134747,Q2484376
134749,Q1200678
134749,Q2484376
134753,Q188473
134753,Q130232
134755,Q157443
134755,Q130232
134757,Q172980
134761,(no genres listed)
134763,Q319221
134765,Q959790
134767,Q172980
134769,Q959790
134771,Q130232
134773,Q319221
134773,Q959790
134773,Q130232
134775,Q188473
134775,Q319221
134775,Q130232
134777,Q130232
134777,Q1054574
134779,Q157443
134779,Q130232
134779,Q1054574
134781,Q157443
134781,Q130232
134781,Q1054574
134783,Q157443
134785,Q319221
134785,Q1200678
134785,Q2484376
134787,Q93204
134789,Q130232
134791,Q157443
134791,Q130232
134791,Q1054574
134794,Q188473
134794,Q157443
134796,Q93204
134798,Q157443
134798,Q1054574
134800,Q130232
134802,Q157443
134802,Q2484376
134804,Q130232
134806,Q200092
134806,Q2484376
134808,Q157443
134810,(no genres listed)
134812,Q157394
134812,Q200092
134812,Q2484376
134815,Q157443
134819,Q157443
134821,Q157443
134821,Q130232
134823,Q2143665
134823,Q130232
134827,Q130232
134829,Q319221
134829,Q157443
134831,Q157443
134831,Q200092
134833,Q157443
134838,Q93204
134838,Q842256
134840,(no genres listed)
134843,Q200092
134843,Q471839
134845,Q319221
134845,Q130232
134845,Q2484376
134847,Q157443
134851,Q130232
134853,Q319221
134853,Q202866
134853,Q2143665
134853,Q157443
134853,Q130232
134853,Q157394
134855,Q130232
134857,(no genres listed)
134863,Q157443
134863,Q1054574
134865,Q188473
134865,Q319221
134865,Q157443
134867,Q157443
134867,Q130232
134867,Q1054574
134869,Q93204
134871,Q130232
134873,Q188473
134873,Q959790
134873,Q130232
134875,Q188473
134875,Q130232
134875,Q2484376
134879,Q959790
134879,Q93204
134881,Q130232
134883,Q202866
134883,Q471839
134883,Q2484376
134886,Q93204
134892,Q130232
134894,Q200092
134898,(no genres listed)
134900,Q157443
134902,Q157443
134904,Q959790
134906,(no genres listed)
134910,(no genres listed)
134912,Q172980
134915,Q200092
134915,Q2484376
134917,Q130232
134919,Q130232
134923,Q130232
134929,(no genres listed)
134931,(no genres listed)
134933,Q157443
134939,Q93204
134941,Q157443
134941,Q130232
134943,Q157443
134945,Q188473
134945,Q959790
134945,Q130232
134945,Q2484376
134949,Q157443
134949,Q130232
134957,Q130232
134963,Q157443
134965,(no genres listed)
134967,(no genres listed)
134969,(no genres listed)
134971,Q130232
134973,(no genres listed)
134977,Q157443
134979,Q157443
134981,(no genres listed)
134985,Q157443
134985,Q130232
134989,Q157443
134991,Q157443
135001,Q188473
135001,Q157443
135001,Q130232
135001,Q369747
135003,Q93204
135005,(no genres listed)
135007,Q319221
135007,Q157443
135007,Q157394
135009,(no genres listed)
135013,Q157443
135015,Q157443
135017,(no genres listed)
135019,Q157443
135021,Q157443
135023,Q130232
135031,Q157443
135033,Q157443
135033,Q130232
135033,Q157394
135033,Q200092
135035,Q157443
135037,(no genres listed)
135039,(no genres listed)
135041,Q93204
135055,Q130232
135057,(no genres listed)
135061,(no genres listed)
135065,(no genres listed)
135069,Q157443
135071,Q157443
135071,Q1054574
135073,(no genres listed)
135077,(no genres listed)
135079,(no genres listed)
135083,(no genres listed)
135087,(no genres listed)
135095,Q157443
135097,Q157443
135099,Q157443
135103,Q157443
135119,Q188473
135119,Q130232
135121,Q93204
135121,Q130232
135121,Q1054574
135123,Q130232
135123,Q1054574
135125,(no genres listed)
135127,Q188473
135127,Q2484376
135131,Q188473
135131,Q319221
135133,Q319221
135133,Q471839
135135,Q319221
135135,Q2143665
135135,Q130232
135137,Q188473
135137,Q157443
135137,Q471839
135141,Q319221
135141,Q471839
135143,Q157394
135147,Q157443
135149,Q172980
135151,Q130232
135153,Q188473
135153,Q959790
135153,Q93204
135153,Q2484376
135155,Q157443
135155,Q1054574
135157,Q157443
135159,Q157443
135159,Q200092
135161,Q319221
135161,Q959790
135164,Q157443
135166,Q130232
135168,Q130232
135170,Q130232
135170,Q1054574
135172,Q471839
135174,Q93204
135174,Q130232
135178,Q93204
135180,Q319221
135180,Q93204
135186,Q93204
135188,Q130232
135190,Q93204
135192,Q93204
135196,(no genres listed)
135198,Q157443
135198,Q130232
135200,Q130232
135202,(no genres listed)
135204,Q2484376
135206,Q188473
135206,Q157443
135208,Q157443
135208,Q130232
135210,Q2143665
135210,Q130232
135212,Q157443
135214,Q157443
135216,Q319221
135216,Q2143665
135216,Q157443
135216,Q471839
135218,Q130232
135218,Q200092
135220,Q157443
135222,Q157443
135222,Q130232
135224,(no genres listed)
135226,Q157443
135226,Q1200678
135230,Q2143665
135230,Q157394
135232,Q157443
135234,Q188473
135234,Q2143665
135236,Q93204
135236,Q130232
135238,Q130232
135238,Q369747
135242,Q93204
135244,Q130232
135244,Q200092
135244,Q1200678
135244,Q471839
135246,Q130232
135248,Q2143665
135248,Q130232
135250,Q2143665
135250,Q157443
135250,Q130232
135252,Q2143665
135254,(no genres listed)
135256,Q2143665
135256,Q157443
135258,Q157443
135260,Q157443
135260,Q157394
135262,Q319221
135262,Q2143665
135262,Q157443
135264,Q319221
135264,Q2143665
135264,Q157443
135266,Q319221
135266,Q2143665
135266,Q157443
135266,Q471839
135268,Q319221
135268,Q2143665
135268,Q157443
135270,Q188473
135270,Q2143665
135272,Q2143665
135272,Q130232
135274,Q319221
135274,Q2143665
135274,Q157443
135276,(no genres listed)
135278,Q188473
135278,Q319221
135278,Q2143665
135280,Q157443
135286,Q157443
135286,Q959790
135286,Q130232
135288,Q130232
135288,Q1200678
135290,Q188473
135290,Q202866
135290,Q200092
135296,Q157443
135298,Q157443
135298,Q130232
135300,(no genres listed)
135304,Q157443
135310,(no genres listed)
135312,Q157443
135314,Q157443
135314,Q130232
135316,Q157443
135334,Q157443
135336,(no genres listed)
135340,Q157443
135342,Q157443
135344,Q157443
135348,Q157443
135350,Q157443
135352,(no genres listed)
135362,(no genres listed)
135364,Q157443
135370,(no genres listed)
135374,Q157443
135376,Q157443
135376,Q959790
135378,Q188473
135378,Q157443
135378,Q959790
135378,Q130232
135380,Q188473
135380,Q157443
135380,Q130232
135380,Q2484376
135382,Q157443
135384,Q157443
135392,(no genres listed)
135400,(no genres listed)
135406,Q93204
135408,Q93204
135410,Q93204
135412,Q93204
135414,(no genres listed)
135416,(no genres listed)
135420,Q93204
135422,Q130232
135424,Q157443
135424,Q130232
135426,(no genres listed)
135432,Q188473
135432,Q130232
135434,Q130232
135434,Q1200678
135434,Q2484376
135436,Q202866
135436,Q157443
135442,Q202866
135444,Q188473
135444,Q959790
135444,Q130232
135452,Q200092
135454,Q188473
135454,Q200092
135454,Q471839
135454,Q2484376
135460,(no genres listed)
135462,Q130232
135466,Q188473
135466,Q2484376
135468,Q157443
135468,Q130232
135470,Q157443
135472,Q157443
135474,Q157443
135476,Q157443
135478,Q130232
135478,Q2484376
135480,Q93204
135484,Q188473
135484,Q319221
135484,Q157394
135484,Q369747
135486,Q188473
135486,Q130232
135486,Q200092
135486,Q471839
135488,(no genres listed)
135490,Q188473
135490,Q959790
135490,Q2484376
135492,(no genres listed)
135494,Q130232
135498,Q188473
135498,Q130232
135498,Q1054574
135500,Q188473
135500,Q130232
135502,Q202866
135504,Q157443
135504,Q130232
135504,Q369747
135506,Q130232
135508,Q157443
135508,Q2484376
135510,Q959790
135510,Q130232
135514,Q93204
135516,Q200092
135518,Q188473
135518,Q1200678
135518,Q471839
135518,Q2484376
135520,Q157394
135524,Q157443
135524,Q130232
135524,Q1054574
135526,Q157443
135526,Q130232
135528,Q130232
135528,Q2484376
135528,Q369747
135530,Q188473
135530,Q959790
135530,Q130232
135530,Q471839
135532,Q188473
135532,Q319221
135532,Q157394
135534,Q157443
135534,Q157394
135534,Q200092
135536,Q188473
135536,Q959790
135536,Q471839
135541,Q130232
135543,Q157443
135543,Q1054574
135545,Q188473
135545,Q369747
135547,Q188473
135547,Q319221
135547,Q130232
135549,Q130232
135549,Q369747
135551,Q130232
135551,Q200092
135551,Q2484376
135555,Q157443
135555,Q130232
135555,Q1054574
135557,Q2484376
135559,Q130232
135559,Q369747
135561,(no genres listed)
135567,Q188473
135567,Q319221
135567,Q471839
135569,Q188473
135569,Q319221
135569,Q471839
135571,Q93204
135573,(no genres listed)
135575,(no genres listed)
135577,Q157443
135581,(no genres listed)
135583,(no genres listed)
135585,Q157443
135585,Q200092
135585,Q1054574
135585,Q2484376
135587,Q959790
135587,Q200092
135587,Q2484376
135589,Q130232
135589,Q200092
135589,Q2484376
135591,Q2484376
135593,Q200092
135595,Q188473
135595,Q157443
135595,Q157394
135595,Q200092
135597,Q188473
135597,Q200092
135597,Q2484376
135599,Q130232
135599,Q200092
135599,Q1200678
135599,Q2484376
135601,Q130232
135601,Q1054574
135603,Q130232
135605,Q157443
135605,Q1054574
135607,Q157443
135607,Q130232
135609,Q188473
135609,Q157443
135609,Q157394
135611,(no genres listed)
135613,Q200092
135615,Q157443
135615,Q130232
135617,Q130232
135619,Q959790
135619,Q130232
135619,Q2484376
135621,Q93204
135625,Q188473
135625,Q130232
135625,Q2484376
135627,Q200092
135627,Q471839
135629,Q157443
135631,Q157443
135633,Q188473
135633,Q130232
135635,Q157443
135637,Q959790
135637,Q130232
135639,Q130232
135641,(no genres listed)
135643,(no genres listed)
135645,(no genres listed)
135647,Q2143665
135647,Q157394
135649,Q130232
135653,Q130232
135655,Q130232
135657,Q842256
135663,(no genres listed)
135667,(no genres listed)
135669,Q93204
135671,Q157443
135671,Q130232
135673,Q157443
135673,Q130232
135677,Q157443
135679,Q157443
135679,Q130232
135679,Q1200678
135681,Q157443
135681,Q130232
135683,Q157443
135687,Q157443
135695,Q157443
135697,Q157443
135699,Q2143665
135701,Q200092
135703,Q93204
135706,Q130232
135709,Q93204
135713,Q130232
135715,Q157443
135715,Q130232
135717,Q130232
135719,Q959790
135719,Q130232
135721,(no genres listed)
135723,Q130232
135725,Q188473
135725,Q130232
135727,Q157443
135727,Q130232
135727,Q1054574
135729,Q188473
135729,Q2484376
135733,(no genres listed)
135735,Q188473
135735,Q2484376
135737,(no genres listed)
135739,Q188473
135739,Q157443
135741,Q188473
135741,Q157443
135741,Q130232
135743,Q157443
135749,Q319221
135749,Q1200678
135749,Q2484376
135751,Q157443
135755,Q188473
135755,Q130232
135757,Q188473
135757,Q157443
135759,Q130232
135761,Q188473
135761,Q959790
135761,Q130232
135763,Q188473
135763,Q130232
135765,Q188473
135765,Q959790
135765,Q2484376
135767,Q959790
135767,Q130232
135769,Q188473
135769,Q157443
135771,(no genres listed)
135773,(no genres listed)
135775,(no genres listed)
135777,Q2143665
135777,Q157443
135779,Q188473
135779,Q157443
135781,Q188473
135781,Q959790
135781,Q130232
135781,Q1054574
135781,Q2484376
135783,(no genres listed)
135785,Q188473
135785,Q319221
135785,Q157443
135787,Q93204
135789,Q188473
135789,Q959790
135789,Q130232
135789,Q2484376
135791,Q188473
135791,Q157443
135791,Q959790
135793,Q188473
135795,Q188473
135795,Q130232
135795,Q2484376
135797,Q188473
135797,Q959790
135797,Q130232
135799,(no genres listed)
135801,Q188473
135803,Q188473
135805,Q130232
135807,Q188473
135807,Q2484376
135809,Q188473
135811,Q188473
135811,Q157443
135813,Q188473
135813,Q130232
135815,Q188473
135815,Q130232
135817,Q188473
135817,Q130232
135819,(no genres listed)
135823,Q188473
135823,Q959790
135823,Q2484376
135827,Q188473
135829,Q188473
135829,Q959790
135829,Q130232
135829,Q2484376
135831,Q188473
135831,Q130232
135833,Q188473
135833,Q319221
135835,Q188473
135835,Q157443
135837,Q188473
135837,Q157443
135839,Q130232
135841,Q130232
135846,Q202866
135846,Q471839
135850,Q188473
135850,Q959790
135850,Q130232
135852,Q130232
135854,Q157443
135859,Q471839
135861,Q157443
135863,Q188473
135863,Q369747
135865,Q200092
135865,Q471839
135867,Q202866
135867,Q2143665
135867,Q157443
135869,(no genres listed)
135871,Q93204
135871,Q130232
135873,Q157443
135873,Q130232
135875,Q157443
135877,Q200092
135881,Q157443
135881,Q130232
135885,Q157443
135885,Q471839
135887,Q319221
135887,Q202866
135887,Q2143665
135887,Q157443
135889,Q200092
135891,(no genres listed)
135893,Q188473
135893,Q319221
135893,Q157443
135893,Q959790
135893,Q1200678
135893,Q1054574
135895,(no genres listed)
135897,Q130232
135899,Q369747
135901,Q959790
135905,Q959790
135905,Q130232
135907,Q959790
135909,Q188473
135909,Q172980
135911,(no genres listed)
135913,Q157443
135915,Q200092
135919,Q157443
135919,Q130232
135919,Q157394
135919,Q200092
135921,(no genres listed)
135923,Q157443
135925,Q130232
135927,Q157443
135927,Q130232
135927,Q1054574
135929,Q157443
135929,Q172980
135931,Q200092
135933,Q157443
135933,Q130232
135933,Q1054574
135935,(no genres listed)
135937,Q157443
135937,Q2484376
135941,Q202866
135941,Q2143665
135943,Q157443
135945,Q157443
135947,Q157443
135947,Q200092
135947,Q471839
135949,Q2484376
135951,Q200092
135953,Q202866
135953,Q2143665
135953,Q157443
135955,Q172980
135957,Q200092
135959,Q188473
135959,Q471839
135961,Q157443
135963,Q157443
135963,Q130232
135963,Q1054574
135965,Q2143665
135965,Q157394
135967,Q200092
135967,Q471839
135967,Q2484376
135969,Q157443
135971,Q200092
135974,Q157443
135977,Q2143665
135977,Q157443
135979,Q188473
135979,Q202866
135979,Q2143665
135979,Q471839
135981,Q188473
135981,Q471839
135983,Q200092
135987,Q157443
135989,Q200092
135991,Q200092
135993,Q200092
135995,Q157443
135995,Q1054574
135997,Q2143665
135997,Q157443
135997,Q1054574
136002,Q157443
136006,Q157443
136006,Q200092
136010,Q2143665
136010,Q157443
136010,Q130232
136010,Q157394
136012,Q188473
136012,Q2484376
136016,Q319221
136016,Q202866
136016,Q2143665
136016,Q157443
136016,Q157394
136018,Q959790
136018,Q130232
136020,Q188473
136020,Q319221
136020,Q959790
136022,Q188473
136022,Q157443
136022,Q200092
136022,Q471839
136024,Q188473
136024,Q202866
136024,Q959790
136026,Q172980
136030,Q157443
136030,Q1054574
136032,Q157443
136038,Q157443
136040,Q157443
136046,Q157443
136048,Q130232
136050,Q959790
136054,Q157443
136056,(no genres listed)
136058,Q157443
136058,Q130232
136062,Q157443
136062,Q130232
136068,Q130232
136070,Q157443
136072,Q157443
136072,Q130232
136074,(no genres listed)
136078,Q157443
136080,Q157443
136082,(no genres listed)
136086,Q130232
136088,Q319221
136088,Q157443
136088,Q369747
136090,(no genres listed)
136092,Q130232
136092,Q369747
136096,Q157443
136096,Q1054574
136098,Q130232
136102,(no genres listed)
136104,(no genres listed)
136106,(no genres listed)
136108,(no genres listed)
136110,Q157443
136110,Q1054574
136112,Q157443
136126,Q130232
136128,(no genres listed)
136136,Q157443
136142,Q157443
136142,Q1054574
136144,Q130232
136148,(no genres listed)
136158,Q157443
136158,Q130232
136162,Q1054574
136164,Q157443
136166,Q157443
136174,Q157443
136174,Q1200678
136180,Q157443
136188,Q157443
136188,Q130232
136190,Q202866
136190,Q2143665
136190,Q157443
136192,Q200092
136194,Q200092
136198,Q188473
136198,Q319221
136198,Q157394
136198,Q471839
136200,Q188473
136200,Q200092
136200,Q471839
136202,Q200092
136204,Q130232
136208,Q319221
136208,Q157443
136210,Q157443
136210,Q130232
136212,Q200092
136217,Q200092
136217,Q2484376
136219,Q157443
136219,Q1200678
136219,Q2484376
136221,Q200092
136221,Q2484376
136223,Q157443
136223,Q130232
136225,Q130232
136225,Q2484376
136227,Q157394
136227,Q200092
136227,Q2484376
136229,Q200092
136229,Q2484376
136231,Q202866
136231,Q157443
136233,Q188473
136233,Q471839
136235,Q188473
136235,Q319221
136237,Q157443
136239,Q2143665
136239,Q130232
136239,Q157394
136239,Q471839
136241,(no genres listed)
136245,Q202866
136245,Q2143665
136245,Q157443
136245,Q1200678
136247,Q202866
136247,Q2143665
136247,Q157443
136247,Q1200678
136249,Q202866
136249,Q2143665
136249,Q157443
136249,Q1200678
136251,Q319221
136251,Q202866
136251,Q2143665
136253,Q188473
136253,Q202866
136253,Q2143665
136255,Q157443
136257,Q188473
136257,Q319221
136257,Q157394
136259,Q130232
136259,Q2484376
136261,Q157443
136265,Q157443
136275,(no genres listed)
136279,Q157443
136281,Q157443
136283,(no genres listed)
136291,Q157443
136297,Q188473
136297,Q202866
136301,Q188473
136301,Q130232
136301,Q471839
136305,Q200092
136305,Q471839
136307,Q188473
136307,Q319221
136307,Q157394
136309,Q319221
136309,Q202866
136309,Q2143665
136311,(no genres listed)
136315,Q188473
136317,Q2484376
136319,Q200092
136323,Q172980
136325,Q157443
136325,Q959790
136329,Q172980
136331,Q188473
136331,Q319221
136331,Q202866
136331,Q2143665
136331,Q1200678
136333,Q202866
136333,Q2143665
136335,Q202866
136335,Q2143665
136337,Q202866
136337,Q2143665
136339,Q202866
136339,Q2143665
136339,Q2484376
136341,Q202866
136341,Q2143665
136341,Q157443
136343,Q202866
136343,Q2143665
136343,Q157443
136345,Q202866
136345,Q2143665
136347,Q319221
136347,Q202866
136347,Q2143665
136347,Q157443
136349,Q202866
136349,Q2143665
136349,Q157443
136349,Q1200678
136351,Q202866
136351,Q2143665
136351,Q157443
136351,Q2484376
136353,Q202866
136353,Q2143665
136353,Q157443
136355,Q202866
136355,Q2143665
136355,Q157443
136357,Q202866
136357,Q2143665
136357,Q1200678
136359,Q202866
136359,Q2143665
136359,Q157443
136361,Q319221
136361,Q202866
136361,Q2143665
136361,Q157443
136361,Q157394
136363,Q202866
136363,Q2143665
136363,Q1200678
136365,Q2143665
136367,Q202866
136367,Q2143665
136367,Q157443
136369,Q202866
136369,Q2143665
136371,(no genres listed)
136373,Q319221
136373,Q2143665
136373,Q157443
136373,Q959790
136375,(no genres listed)
136377,Q157443
136379,Q2484376
136381,(no genres listed)
136383,Q157443
136383,Q130232
136383,Q1054574
136385,(no genres listed)
136395,(no genres listed)
136405,Q130232
136405,Q157394
136411,(no genres listed)
136415,(no genres listed)
136419,Q959790
136419,Q130232
136421,(no genres listed)
136423,Q959790
136423,Q130232
136425,Q959790
136425,Q2484376
136427,Q959790
136427,Q130232
136427,Q2484376
136429,Q188473
136429,Q319221
136429,Q130232
136431,Q157443
136435,Q157443
136437,Q157443
136439,Q202866
136439,Q93204
136441,Q202866
136441,Q2143665
136441,Q157443
136443,Q157443
136449,Q188473
136449,Q202866
136449,Q471839
136451,Q188473
136451,Q202866
136451,Q157394
136451,Q471839
136451,Q2484376
136453,(no genres listed)
136455,Q188473
136455,Q319221
136455,Q202866
136459,Q157443
136463,Q157443
136465,Q157443
136467,Q188473
136467,Q319221
136467,Q202866
136467,Q2143665
136469,Q157443
136471,Q157443
136471,Q93204
136473,Q157443
136481,(no genres listed)
136483,Q202866
136483,Q2143665
136483,Q157394
136485,Q202866
136485,Q157443
136485,Q471839
136489,Q202866
136489,Q157394
136491,Q2484376
136493,Q130232
136495,Q130232
136495,Q1054574
136497,Q157443
136501,Q202866
136501,Q2143665
136501,Q157443
136501,Q842256
136503,Q202866
136503,Q2143665
