movieId,countryId
133433,Q38
133437,Q215
133441,Q30
133441,Q34
133443,Q16
133445,Q38
133445,Q36704
133447,Q38
133447,Q36704
133453,Q38
133453,Q713750
133453,Q36704
133455,Q38
133457,Q38
133461,Q38
133461,Q713750
133461,Q36704
133463,Q38
133463,Q29
133467,Q928
133467,Q30
133467,Q38
133469,Q38
133469,Q423
133471,Q928
133471,Q38
133473,Q145
133473,Q28
133479,Q38
133481,Q38
133481,Q8646
133483,Q38
133483,Q8646
133485,Q235
133485,Q38
133485,Q713750
133489,Q38
133489,Q29
133489,Q34
133493,Q38
133493,Q29
133507,Q869
133511,Q30
133515,Q30
133517,Q30
133519,Q30
133521,Q30
133523,Q145
133523,Q16
133525,Q258
133527,Q145
133529,Q145
133529,Q38
133529,Q29
133531,Q145
133533,Q145
133535,Q145
133537,Q145
133539,Q414
133541,Q30
133543,Q739
133543,Q30
133545,Q30
133547,Q298
133547,Q414
133549,Q30
133551,Q30
133555,Q30
133557,Q16
133559,Q16
133559,Q30
133561,Q145
133563,Q145
133565,Q145
133567,Q408
133569,Q408
133571,Q38
133575,Q30
133577,Q30
133579,Q884
133581,Q717
133581,Q419
133581,Q414
133581,Q183
133583,Q30
133585,Q713750
133587,Q189
133587,Q183
133587,Q20
133587,Q35
133589,Q30
133591,Q34
133596,Q36
133598,Q30
133600,Q30
133602,Q30
133606,Q142
133606,Q183
133606,Q55
133608,Q30
133610,Q713750
133612,Q30
133614,Q30
133616,Q145
133616,Q30
133618,Q30
133620,Q30
133622,Q30
133624,Q30
133626,Q16
133628,Q30
133630,Q30
133632,Q30
133636,Q30
133640,Q30
133645,Q145
133645,Q142
133645,Q408
133645,Q30
133647,Q30
133649,Q30
133653,Q145
133655,Q403
133659,Q30
133661,Q30
133663,Q30
133665,Q30
133667,Q30
133671,Q30
133673,Q30
133675,Q30
133681,Q30
133683,Q30
133689,Q16
133691,Q30
133691,Q16
133693,Q55
133693,Q34
133695,Q668
133697,Q668
133699,Q668
133701,Q16
133703,Q884
133706,Q30
133710,Q27
133710,Q408
133714,Q35
133718,Q159
133720,Q142
133722,Q30
133724,Q30
133727,Q30
133729,Q30
133731,Q30
133733,Q414
133733,Q38
133739,Q15180
133741,Q15180
133743,Q159
133745,Q30
133747,Q145
133751,Q145
133751,Q8646
133753,Q30
133755,Q30
133757,Q30
133759,Q30
133761,Q30
133763,Q30
133765,Q29
133765,Q414
133767,Q668
133769,Q668
133771,Q27
133771,Q145
133771,Q41
133771,Q142
133771,Q55
133771,Q30
133771,Q31
133773,Q30
133775,Q30
133778,Q801
133778,Q183
133780,Q96
133782,Q30
133782,Q39
133784,Q16
133786,Q38
133786,Q29
133786,Q142
133790,Q38
133790,Q16
133792,Q38
133794,Q30
133796,Q408
133798,Q30
133800,Q145
133802,Q145
133802,Q664
133804,Q31
133806,Q145
133810,Q16
133812,Q30
133812,Q16
133814,Q30
133816,Q30
133818,Q30
133820,Q30
133822,Q30
133824,Q30
133824,Q55
133826,Q30
133828,Q30
133830,Q16
133830,Q30
133832,Q30
133832,Q298
133832,Q145
133837,Q30
133841,Q30
133845,Q30
133849,Q38
133853,Q142
133853,Q30
133855,Q38
133857,Q38
133861,Q30
133863,Q79
133867,Q30
133869,Q145
133871,Q38
133871,Q142
133871,Q30
133873,Q33
133873,Q191
133873,Q183
133875,Q38
133877,Q30
133877,Q55
133879,Q145
133883,Q142
133889,Q408
133891,Q41
133891,Q45
133891,Q43
133891,Q55
133891,Q221
133891,Q142
133893,Q17
133895,Q30
133897,Q38
133900,Q30
133904,Q30
133907,Q8646
133909,Q30
133911,Q30
133913,Q145
133917,Q30
133919,Q30
133921,Q30
133923,Q30
133925,Q30
133927,Q30
133929,Q145
133931,Q30
133933,Q145
133935,Q145
133939,Q30
133941,Q38
133943,Q30
133945,Q30
133947,Q30
133949,Q668
133951,Q17
133953,Q30
133955,Q30
133957,Q38
133957,Q142
133959,Q30
133961,Q145
133961,Q183
133964,Q30
133964,Q40
133964,Q16
133964,Q258
133964,Q29
133966,Q9676
133966,Q145
133966,Q30
133968,Q30
133970,Q30
133974,Q713750
133976,Q408
133976,Q145
133980,Q30
133982,Q30
133984,Q30
133986,Q30
133988,Q30
133990,Q30
133992,Q29
133992,Q142
133992,Q1183
133992,Q30
133994,Q30
133998,Q30
134000,Q30
134002,Q145
134004,Q30
134006,Q17
134009,Q30
134013,Q30
134017,Q148
134021,Q30
134027,Q145
134027,Q27
134027,Q16
134029,Q30
134029,Q213
134031,Q30
134031,Q16
134033,Q142
134035,Q30
134037,Q15180
134039,Q15180
134057,Q38
134059,Q38
134059,Q142
134059,Q29
134061,Q38
134063,Q38
134065,Q38
134065,Q713750
134069,Q30
134085,Q15180
134093,Q159
134095,Q159
134095,Q17
134097,Q38
134097,Q142
134097,Q159
134099,Q15180
134101,Q159
134101,Q212
134103,Q30
134105,Q159
134107,Q159
134109,Q159
134111,Q159
134115,Q27
134117,Q30
134120,Q145
134122,Q30
134124,Q38
134126,Q30
134128,Q30
134130,Q30
134130,Q145
134130,Q28
134130,Q810
134132,Q38
134134,Q142
134142,Q38
134146,Q38
134150,Q38
134152,Q145
134152,Q142
134152,Q38
134152,Q713750
134152,Q29
134154,Q145
134154,Q38
134154,Q713750
134154,Q29
134156,Q145
134156,Q27
134158,Q30
134160,Q668
134160,Q854
134162,Q30
134164,Q30
134166,Q30
134168,Q34
134168,Q33
134168,Q35
134168,Q30
134170,Q34
134172,Q30
134174,Q30
134178,Q668
134180,Q668
134182,Q668
134184,Q159
134186,Q39
134186,Q142
134188,Q38
134196,Q38
134202,Q183
134204,Q884
134206,Q30
134208,Q145
134210,Q17
134212,Q145
134214,Q39
134214,Q145
134214,Q142
134214,Q38
134216,Q30
134218,Q30
134220,Q30
134222,Q145
134224,Q145
134226,Q145
134228,Q30
134230,Q668
134232,Q668
134234,Q668
134236,Q668
134238,Q668
134240,Q668
134244,Q30
134246,Q30
134246,Q145
134248,Q30
134256,Q33
134260,Q145
134262,Q713750
134262,Q38
134264,Q38
134266,Q96
134268,Q408
134274,Q38
134274,Q713750
134276,Q38
134278,Q96
134280,Q145
134280,Q30
134282,Q29
134282,Q30
134284,Q30
134286,Q16
134286,Q142
134290,Q16
134290,Q145
134292,Q41
134292,Q145
134292,Q30
134294,Q16
134296,Q408
134298,Q145
134302,Q16
134304,Q30
134306,Q145
134308,Q145
134310,Q145
134312,Q145
134320,Q145
134322,Q145
134326,Q38
134328,Q29
134330,Q668
134332,Q668
134334,Q668
134336,Q668
134338,Q668
134340,Q668
134342,Q668
134344,Q668
134346,Q668
134348,Q668
134350,Q30
134352,Q668
134354,Q668
134356,Q668
134358,Q145
134360,Q16
134362,Q145
134366,Q17
134368,Q30
134370,Q142
134370,Q17
134370,Q29
134372,Q30
134374,Q30
134374,Q668
134374,Q17
134376,Q258
134378,Q29
134381,Q31
134381,Q32
134381,Q142
134385,Q183
134387,Q183
134391,Q30
134393,Q30
134395,Q30
134398,Q30
134402,Q30
134405,Q38
134407,Q38
134409,Q38
134411,Q38
134413,Q38
134415,Q38
134423,Q38
134425,Q38
134427,Q38
134429,Q38
134433,Q38
134437,Q38
134443,Q38
134445,Q38
134447,Q38
134449,Q38
134451,Q38
134453,Q38
134455,Q38
134463,Q38
134465,Q38
134467,Q38
134469,Q38
134469,Q142
134471,Q38
134473,Q38
134475,Q38
134479,Q38
134485,Q38
134485,Q142
134487,Q38
134491,Q38
134495,Q38
134497,Q38
134499,Q30
134501,Q16
134503,Q30
134505,Q31
134505,Q142
134507,Q30
134509,Q31
134509,Q142
134509,Q38
134509,Q347
134511,Q30
134513,Q30
134515,Q408
134517,Q30
134519,Q96
134521,Q155
134524,Q30
134526,Q334
134528,Q30
134530,Q30
134532,Q145
134534,Q30
134536,Q224
134538,Q36704
134538,Q38
134538,Q713750
134538,Q30
134538,Q142
134540,Q30
134542,Q30
134549,Q38
134549,Q142
134551,Q38
134553,Q38
134555,Q38
134557,Q38
134559,Q38
134563,Q38
134565,Q38
134567,Q30
134569,Q183
134569,Q30
134571,Q668
134573,Q38
134573,Q183
134573,Q40
134573,Q142
134575,Q38
134577,Q928
134579,Q96
134579,Q142
134581,Q30
134583,Q30
134585,Q801
134587,Q30
134591,Q30
134593,Q668
134595,Q668
134595,Q17
134597,Q408
134601,Q30
134603,Q142
134603,Q183
134603,Q31
134607,Q15180
134607,Q191
134611,Q15180
134611,Q191
134613,Q191
134613,Q15180
134619,Q30
134623,Q29
134625,Q30
134627,Q15180
134629,Q30
134631,Q191
134633,Q55
134635,Q191
134635,Q145
134637,Q20
134639,Q35
134641,Q191
134643,Q183
134643,Q145
134643,Q30
134645,Q191
134645,Q183
134645,Q33
134647,Q213
134649,Q191
134651,Q30
134653,Q183
134655,Q928
134657,Q801
134657,Q142
134659,Q142
134659,Q38
134661,Q38
134661,Q142
134664,Q30
134666,Q145
134668,Q30
134671,Q30
134673,Q30
134676,Q30
134678,Q414
134678,Q16
134678,Q38
134680,Q794
134682,Q30
134684,Q30
134687,Q30
134689,Q30
134693,Q30
134695,Q30
134700,Q219
134700,Q183
134700,Q224
134702,Q183
134704,Q30
134706,Q30
134708,Q30
134714,Q30
134714,Q252
134720,Q145
134722,Q145
134724,Q145
134726,Q145
134728,Q30
134730,Q30
134732,Q30
134740,Q30
134743,Q17
134745,Q17
134747,Q145
134749,Q145
134753,Q869
134755,Q30
134757,Q30
134761,Q142
134763,Q30
134765,Q30
134767,Q30
134769,Q30
134771,Q30
134773,Q30
134775,Q148
134775,Q8646
134777,Q668
134779,Q668
134781,Q668
134783,Q30
134785,Q145
134787,Q30
134789,Q17
134791,Q34
134794,Q30
134796,Q145
134798,Q30
134800,Q55
134802,Q30
134804,Q183
134806,Q145
134808,Q30
134810,Q31
134812,Q183
134815,Q668
134819,Q30
134821,Q16
134823,Q30
134827,Q43
134827,Q183
134827,Q55
134829,Q145
134831,Q30
134833,Q30
134838,Q30
134840,Q30
134843,Q183
134845,Q145
134845,Q96
134847,Q29
134851,Q30
134853,Q30
134855,Q30
134857,Q16
134863,Q30
134865,Q38
134865,Q29
134867,Q668
134869,Q30
134869,Q928
134871,Q30
134873,Q30
134875,Q30
134879,Q30
134881,Q30
134883,Q403
134886,Q30
134892,Q38
134894,Q38
134898,Q38
134900,Q38
134902,Q38
134904,Q38
134906,Q38
134906,Q29
134910,Q38
134910,Q29
134912,Q38
134912,Q29
134915,Q30
134915,Q28
134917,Q30
134919,Q142
134919,Q145
134919,Q408
134919,Q183
134919,Q31
134919,Q30
134919,Q17
134919,Q55
134923,Q30
134929,Q38
134929,Q142
134931,Q38
134931,Q142
134933,Q38
134939,Q30
134941,Q30
134943,Q30
134945,Q148
134945,Q8646
134949,Q35
134957,Q252
134963,Q38
134965,Q142
134965,Q38
134967,Q38
134969,Q38
134969,Q142
134971,Q38
134973,Q38
134977,Q38
134979,Q38
134981,Q38
134985,Q38
134989,Q38
134991,Q38
134991,Q142
134991,Q713750
135001,Q38
135001,Q36704
135003,Q145
135003,Q30
135005,Q38
135007,Q38
135009,Q38
135009,Q142
135013,Q38
135013,Q142
135015,Q38
135015,Q142
135015,Q713750
135017,Q38
135019,Q38
135021,Q38
135021,Q142
135023,Q38
135023,Q142
135023,Q713750
135031,Q38
135033,Q145
135035,Q38
135037,Q38
135037,Q29
135039,Q38
135039,Q142
135041,Q30
135055,Q29
135057,Q55
135057,Q31
135057,Q183
135061,Q38
135061,Q142
135061,Q183
135065,Q38
135065,Q142
135069,Q38
135071,Q38
135071,Q142
135073,Q38
135073,Q142
135077,Q38
135079,Q38
135079,Q29
135083,Q38
135087,Q38
135087,Q142
135095,Q38
135097,Q38
135099,Q38
135099,Q142
135103,Q38
135103,Q142
135119,Q41
135121,Q30
135123,Q30
135125,Q30
135127,Q159
135131,Q30
135133,Q30
135133,Q183
135133,Q16
135133,Q142
135135,Q30
135137,Q30
135137,Q148
135137,Q16
135137,Q668
135141,Q30
135143,Q145
135143,Q30
135147,Q142
135149,Q30
135151,Q41
135153,Q30
135155,Q145
135157,Q145
135159,Q30
135161,Q30
135164,Q408
135166,Q30
135168,Q30
135170,Q30
135172,Q30
135174,Q30
135178,Q30
135180,Q30
135186,Q33
135188,Q34
135190,Q30
135190,Q23635
135190,Q736
135192,Q30
135196,Q30
135198,Q183
135200,Q30
135202,Q145
135202,Q30
135204,Q668
135206,Q8646
135208,Q30
135210,Q29
135212,Q30
135214,Q30
135216,Q30
135218,Q819
135220,Q30
135222,Q30
135224,Q668
135226,Q30
135230,Q30
135232,Q30
135234,Q30
135236,Q16
135238,Q403
135238,Q55
135238,Q31
135238,Q41
135242,Q142
135242,Q148
135242,Q258
135242,Q155
135242,Q739
135244,Q30
135246,Q30
135248,Q30
135250,Q30
135250,Q664
135250,Q408
135250,Q1029
135252,Q30
135254,Q30
135256,Q16
135256,Q30
135258,Q30
135260,Q30
135262,Q30
135264,Q30
135266,Q30
135266,Q664
135268,Q30
135270,Q16
135270,Q30
135272,Q30
135274,Q30
135276,Q30
135278,Q30
135280,Q30
135286,Q30
135288,Q145
135288,Q30
135290,Q884
135296,Q142
135298,Q142
135300,Q142
135304,Q38
135310,Q38
135310,Q142
135312,Q38
135314,Q38
135316,Q38
135334,Q38
135334,Q142
135336,Q38
135336,Q142
135340,Q38
135342,Q38
135344,Q38
135344,Q142
135344,Q155
135348,Q38
135350,Q38
135352,Q38
135352,Q29
135362,Q38
135362,Q142
135364,Q38
135370,Q38
135374,Q38
135376,Q38
135378,Q38
135378,Q142
135380,Q38
135382,Q38
135384,Q38
135392,Q38
135400,Q38
135406,Q145
135408,Q408
135410,Q145
135412,Q16
135414,Q30
135414,Q16
135416,Q30
135420,Q30
135422,Q142
135424,Q794
135426,Q145
135426,Q30
135432,Q145
135434,Q30
135436,Q30
135436,Q17
135442,Q30
135444,Q38
135444,Q142
135452,Q30
135454,Q17
135460,Q30
135462,Q30
135466,Q30
135468,Q30
135470,Q142
135472,Q142
135474,Q142
135476,Q142
135478,Q16
135478,Q30
135480,Q30
135480,Q145
135480,Q142
135484,Q159
135486,Q30
135488,Q16
135488,Q30
135490,Q30
135492,Q668
135494,Q668
135498,Q884
135500,Q668
135502,Q155
135504,Q96
135504,Q30
135506,Q30
135508,Q30
135510,Q30
135514,Q183
135516,Q30
135518,Q30
135520,Q30
135524,Q801
135526,Q30
135526,Q16
135528,Q145
135530,Q30
135530,Q145
135530,Q219
135532,Q30
135532,Q148
135532,Q16
135534,Q30
135534,Q16
135536,Q30
135541,Q801
135543,Q30
135545,Q30
135547,Q145
135547,Q35
135547,Q36704
135547,Q30
135549,Q36
135549,Q37
135551,Q29
135555,Q668
135557,Q31
135559,Q30
135561,Q30
135567,Q30
135567,Q159
135569,Q30
135569,Q148
135571,Q30
135573,Q30
135575,Q30
135577,Q30
135581,Q30
135581,Q16
135583,Q668
135585,Q668
135587,Q668
135589,Q668
135591,Q668
135593,Q668
135595,Q8646
135597,Q142
135599,Q30
135601,Q668
135603,Q668
135605,Q183
135605,Q30
135607,Q801
135609,Q16
135611,Q664
135611,Q30
135613,Q801
135615,Q30
135617,Q30
135619,Q34
135621,Q30
135625,Q16
135625,Q30
135627,Q16
135629,Q801
135629,Q219
135631,Q30
135633,Q30
135635,Q142
135637,Q414
135637,Q29
135639,Q16
135641,Q801
135643,Q30
135645,Q30
135645,Q16
135647,Q16
135649,Q142
135653,Q35
135655,Q30
135657,Q29
135657,Q142
135663,Q38
135663,Q142
135667,Q38
135669,Q38
135671,Q38
135671,Q142
135673,Q38
135677,Q38
135679,Q38
135679,Q142
135681,Q38
135681,Q29
135683,Q38
135687,Q38
135687,Q142
135695,Q30
135697,Q30
135699,Q30
135701,Q145
135703,Q55
135706,Q30
135709,Q30
135713,Q145
135715,Q30
135717,Q801
135717,Q183
135717,Q142
135719,Q30
135721,Q30
135723,Q30
135725,Q668
135727,Q668
135729,Q668
135733,Q668
135735,Q668
135737,Q668
135739,Q8646
135741,Q8646
135743,Q145
135749,Q145
135749,Q30
135751,Q145
135755,Q8646
135757,Q8646
135759,Q884
135761,Q668
135763,Q668
135765,Q668
135767,Q668
135769,Q668
135771,Q668
135773,Q668
135775,Q668
135777,Q668
135779,Q8646
135781,Q668
135783,Q668
135785,Q8646
135787,Q30
135787,Q145
135787,Q8646
135789,Q668
135791,Q668
135793,Q8646
135795,Q668
135797,Q668
135799,Q668
135801,Q8646
135803,Q8646
135805,Q668
135807,Q8646
135807,Q22502
135809,Q22502
135809,Q8646
135811,Q8646
135813,Q8646
135815,Q8646
135817,Q8646
135819,Q668
135823,Q668
135823,Q30
135827,Q22502
135827,Q8646
135829,Q668
135829,Q258
135829,Q155
135831,Q30
135833,Q22502
135833,Q8646
135835,Q8646
135837,Q668
135839,Q668
135841,Q16
135841,Q668
135846,Q17
135850,Q17
135850,Q884
135852,Q30
135852,Q16
135854,Q145
135859,Q30
135861,Q30
135863,Q30
135865,Q30
135867,Q30
135869,Q16
135871,Q159
135871,Q30
135871,Q211
135871,Q191
135871,Q37
135873,Q668
135875,Q668
135877,Q30
135877,Q804
135881,Q884
135885,Q145
135887,Q30
135887,Q96
135887,Q17
135887,Q142
135889,Q717
135891,Q30
135893,Q30
135895,Q30
135897,Q30
135899,Q30
135901,Q30
135905,Q30
135907,Q30
135909,Q30
135911,Q30
135913,Q30
135915,Q29
135919,Q668
135921,Q408
135923,Q183
135925,Q884
135927,Q30
135927,Q183
135929,Q30
135931,Q30
135931,Q16
135933,Q30
135935,Q30
135937,Q38
135937,Q30
135941,Q30
135941,Q17
135943,Q30
135945,Q30
135947,Q30
135949,Q30
135951,Q30
135953,Q30
135953,Q408
135953,Q22502
135955,Q30
135957,Q30
135957,Q218
135959,Q16
135961,Q30
135963,Q30
135965,Q145
135967,Q30
135967,Q258
135969,Q30
135971,Q30
135974,Q30
135977,Q30
135979,Q30
135981,Q16
135981,Q30
135983,Q30
135983,Q219
135987,Q30
135989,Q17
135991,Q17
135993,Q30
135995,Q30
135997,Q16
135997,Q142
136002,Q30
136006,Q30
136010,Q30
136010,Q16
136012,Q30
136016,Q30
136016,Q17
136018,Q30
136018,Q145
136020,Q145
136020,Q30
136022,Q30
136024,Q17
136026,Q38
136026,Q713750
136026,Q142
136026,Q235
136030,Q30
136032,Q30
136038,Q38
136040,Q38
136040,Q142
136046,Q38
136046,Q142
136048,Q38
136048,Q142
136048,Q713750
136048,Q29
136050,Q142
136050,Q38
136054,Q38
136056,Q38
136058,Q38
136062,Q38
136068,Q38
136068,Q142
136070,Q38
136070,Q408
136072,Q38
136074,Q38
136078,Q38
136080,Q38
136082,Q38
136086,Q38
136088,Q145
136088,Q38
136090,Q38
136092,Q38
136092,Q142
136096,Q38
136096,Q29
136098,Q38
136098,Q142
136102,Q38
136102,Q142
136104,Q38
136104,Q142
136106,Q38
136106,Q142
136106,Q29
136108,Q38
136108,Q142
136110,Q38
136110,Q142
136112,Q38
136126,Q38
136128,Q38
136136,Q38
136142,Q38
136144,Q38
136148,Q38
136158,Q38
136158,Q142
136162,Q38
136164,Q38
136166,Q38
136166,Q29
136174,Q142
136174,Q38
136180,Q38
136188,Q30
136190,Q30
136192,Q30
136194,Q30
136194,Q218
136198,Q30
136200,Q30
136202,Q30
136204,Q155
136208,Q30
136210,Q30
136212,Q16
136212,Q30
136217,Q30
136219,Q30
136221,Q30
136223,Q29
136223,Q414
136225,Q408
136227,Q30
136229,Q30
136231,Q30
136233,Q30
136235,Q30
136237,Q30
136239,Q30
136241,Q30
136245,Q30
136247,Q30
136249,Q30
136251,Q30
136253,Q30
136255,Q30
136257,Q30
136259,Q30
136261,Q38
136265,Q38
136275,Q38
136279,Q38
136281,Q38
136281,Q142
136283,Q38
136291,Q38
136297,Q30
136301,Q30
136305,Q30
136307,Q30
136309,Q30
136311,Q30
136315,Q38
136315,Q43
136317,Q38
136319,Q38
136319,Q713750
136319,Q40
136319,Q235
136323,Q38
136325,Q38
136325,Q713750
136329,Q38
136329,Q29
136331,Q30
136333,Q30
136335,Q30
136337,Q30
136339,Q30
136341,Q30
136343,Q30
136345,Q30
136347,Q30
136349,Q30
136351,Q30
136353,Q30
136355,Q30
136357,Q30
136359,Q30
136361,Q30
136363,Q30
136365,Q30
136367,Q30
136369,Q30
136371,Q16
136371,Q30
136373,Q30
136375,Q38
136375,Q142
136377,Q38
136377,Q29
136379,Q38
136381,Q38
136383,Q38
136383,Q142
136385,Q38
136385,Q142
136395,Q38
136395,Q142
136405,Q38
136405,Q142
136411,Q38
136415,Q38
136419,Q30
136421,Q38
136423,Q38
136425,Q38
136425,Q142
136427,Q38
136427,Q29
136427,Q142
136429,Q17
136431,Q183
136435,Q30
136437,Q35
136439,Q30
136441,Q30
136443,Q30
136449,Q17
136451,Q30
136453,Q30
136455,Q30
136459,Q30
136463,Q30
136465,Q30
136467,Q30
136467,Q183
136469,Q30
136471,Q30
136473,Q35
136481,Q30
136483,Q30
136485,Q30
136489,Q30
136491,Q668
136493,Q668
136495,Q668
136497,Q668
136501,Q30
136503,Q30
136503,Q884
136505,Q183
136505,Q27
136505,Q145
136507,Q30
136509,Q8646
136511,Q30
136517,Q30
136519,Q8646
136521,Q30
136521,Q38
136521,Q31
136524,Q16
136526,Q30
136528,Q30
136530,Q17
136530,Q30
136532,Q38
136534,Q16
136534,Q30
136534,Q884
136536,Q30
136538,Q30
136540,Q30
136542,Q30
136544,Q16
136546,Q30
136548,Q30
136550,Q30
136552,Q30
136554,Q30
136554,Q16
136554,Q96
136554,Q29
136556,Q30
136558,Q30
136562,Q145
136562,Q30
136562,Q17
136564,Q145
136564,Q142
136564,Q30
136566,Q29
136566,Q38
136568,Q38
136572,Q16
136572,Q39
136574,Q142
136576,Q145
136578,Q142
136580,Q145
136580,Q36
136580,Q668
136580,Q31
136580,Q16
136580,Q32
136580,Q142
136582,Q142
136584,Q142
136586,Q213
136588,Q30
136588,Q17
136590,Q30
136592,Q30
136594,Q30
136596,Q30
136598,Q30
136600,Q884
136602,Q30
136604,Q30
136606,Q142
136610,Q142
136612,Q96
136618,Q17
136620,Q17
136622,Q17
136622,Q30
136624,Q17
136626,Q30
136626,Q16
136628,Q30
136632,Q30
136634,Q408
136636,Q30
136638,Q30
136640,Q884
136640,Q30
136642,Q183
136642,Q31
136642,Q30
136644,Q30
136646,Q408
136648,Q30
136650,Q30
136652,Q30
136654,Q145
136654,Q38
136654,Q29
136654,Q30
136656,Q30
136658,Q30
136660,Q30
136662,Q30
136664,Q30
136666,Q30
136668,Q30
136670,Q30
136672,Q30
136674,Q408
136674,Q183
136676,Q145
136678,Q30
136680,Q30
136682,Q145
136684,Q17
136686,Q16
136688,Q30
136690,Q30
136692,Q30
136694,Q30
136696,Q218
136696,Q30
136696,Q212
136698,Q869
136698,Q16
136698,Q30
136704,Q38
136706,Q145
136706,Q8646
136708,Q38
136710,Q38
136712,Q414
136714,Q30
136718,Q30
136720,Q145
136722,Q30
136724,Q30
136726,Q30
136728,Q30
136730,Q30
136732,Q30
136734,Q30
136736,Q30
136738,Q739
136738,Q142
136738,Q96
136740,Q30
136742,Q38
136744,Q38
136746,Q38
136748,Q30
136750,Q30
136752,Q142
136754,Q30
136756,Q38
136760,Q30
136764,Q145
136764,Q30
136766,Q145
136768,Q8646
136768,Q148
136770,Q30
136772,Q884
136774,Q30
136776,Q30
136778,Q30
136780,Q30
136782,Q30
136784,Q27
136786,Q30
136788,Q30
136790,Q30
136792,Q30
136794,Q30
136796,Q145
136798,Q145
136798,Q27
136800,Q145
136800,Q16
136802,Q30
136804,Q30
136806,Q30
136808,Q30
136810,Q30
136812,Q16
136814,Q30
136816,Q30
136818,Q30
136820,Q30
136822,Q145
136822,Q30
136826,Q30
136828,Q30
136830,Q30
136832,Q17
136834,Q8646
136836,Q183
136836,Q40
136838,Q183
136840,Q183
136842,Q30
136844,Q1036
136846,Q30
136848,Q668
136850,Q145
136853,Q30
136855,Q30
136857,Q16
136859,Q31
136859,Q668
136859,Q408
136859,Q148
136859,Q30
136861,Q30
136864,Q30
136864,Q1028
136866,Q668
136868,Q668
136870,Q668
136874,Q668
136876,Q668
136878,Q668
136882,Q668
136884,Q668
136890,Q142
136892,Q30
136896,Q713750
136898,Q142
136900,Q142
136906,Q142
136908,Q29
136908,Q241
136910,Q142
136912,Q41
136912,Q159
136914,Q408
136916,Q30
136918,Q145
136920,Q142
136922,Q258
136924,Q30
136926,Q142
136926,Q145
136928,Q142
136928,Q159
136930,Q30
136932,Q30
136932,Q878
136932,Q739
136932,Q29
136934,Q38
136936,Q16
136938,Q183
136938,Q30
136940,Q408
136942,Q142
136944,Q30
136946,Q30
136948,Q55
136950,Q30
136952,Q16
136954,Q30
136958,Q30
136960,Q30
136962,Q30
136964,Q30
136966,Q30
136968,Q145
136968,Q30
136968,Q258
136970,Q30
136972,Q713750
136974,Q30
136976,Q30
136976,Q869
136976,Q40
136978,Q55
136980,Q30
136982,Q30
136986,Q668
136988,Q16
136990,Q30
136992,Q30
136994,Q16
136996,Q30
136998,Q16
137000,Q16
137002,Q30
137006,Q16
137006,Q183
137006,Q30
137008,Q16
137008,Q30
137010,Q30
137012,Q30
137014,Q16
137016,Q16
137018,Q16
137020,Q30
137020,Q16
137022,Q16
137024,Q30
137026,Q30
137028,Q30
137030,Q16
137032,Q16
137034,Q16
137036,Q30
137038,Q30
137040,Q30
137042,Q30
137042,Q16
137044,Q30
137046,Q16
137048,Q30
137048,Q16
137050,Q16
137050,Q30
137052,Q16
137052,Q30
137054,Q16
137056,Q30
137056,Q183
137060,Q16
137062,Q17
137064,Q30
137066,Q30
137068,Q30
137070,Q30
137070,Q16
137072,Q30
137076,Q145
137078,Q30
137082,Q30
137088,Q145
137088,Q16
137090,Q30
137092,Q30
137096,Q30
137098,Q145
137100,Q30
137102,Q30
137104,Q30
137108,Q30
137110,Q30
137110,Q145
137112,Q668
137114,Q8646
137118,Q30
137120,Q30
137122,Q30
137122,Q145
137124,Q39
137124,Q713750
137124,Q40
137126,Q408
137128,Q414
137128,Q142
137128,Q55
137128,Q29
137130,Q30
137132,Q30
137134,Q794
137136,Q30
137138,Q39
137138,Q218
137140,Q30
137142,Q30
137144,Q30
137146,Q30
137148,Q145
137150,Q17
137152,Q183
137152,Q801
137152,Q142
137154,Q41
137156,Q30
137158,Q142
137158,Q664
137158,Q16
137160,Q30
137162,Q30
137164,Q16
137164,Q241
137166,Q30
137168,Q145
137170,Q145
137172,Q30
137174,Q794
137176,Q30
137178,Q30
137180,Q30
137182,Q884
137184,Q145
137184,Q38
137184,Q36
137186,Q16
137188,Q30
137190,Q30
137192,Q408
137194,Q30
137196,Q16
137198,Q30
137202,Q258
137206,Q30
137210,Q407199
137210,Q31
137210,Q142
137210,Q29
137210,Q39
137212,Q30
137214,Q30
137218,Q30
137218,Q16
137222,Q30
137224,Q30
137226,Q30
137228,Q30
137230,Q16
137230,Q30
137232,Q30
137236,Q145
137238,Q30
137240,Q16
137242,Q30
137244,Q30
137246,Q30
137248,Q30
137250,Q20
137254,Q142
137256,Q884
137260,Q30
137262,Q145
137268,Q30
137270,Q414
137270,Q142
137274,Q30
137276,Q30
137278,Q145
137280,Q30
137288,Q713750
137290,Q30
137294,Q30
137296,Q142
137296,Q30
137299,Q668
137301,Q16
137305,Q30
137307,Q884
137309,Q142
137309,Q713750
137311,Q159
137311,Q30
137311,Q212
137313,Q30
137315,Q145
137317,Q884
137319,Q145
137323,Q30
137325,Q31
137325,Q142
137327,Q30
137329,Q30
137331,Q145
137331,Q30
137333,Q30
137335,Q30
137339,Q145
137343,Q30
137345,Q8646
137345,Q148
137347,Q884
137349,Q30
137353,Q30
137355,Q30
137359,Q30
137361,Q16
137363,Q30
137365,Q142
137367,Q30
137369,Q142
137369,Q145
